item_id,url
125534,https://prod-mv-user-files-upload.s3.eu-central-1.amazonaws.com/b9e88b02-5c95-4e11-a880-8cb3f7e5713b/Lampen_Fu__v2.step?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA3OVMNCEIG5ZSNPGG%2F20250503%2Feu-central-1%2Fs3%2Faws4_request&X-Amz-Date=20250503T131812Z&X-Amz-Expires=604800&X-Amz-Signature=5f139aec8113f7d0e40ebfe833c04040f076cd6433e0e946e0885fcfea8debea&X-Amz-SignedHeaders=host&response-content-type=application%2Foctet-stream&x-id=GetObject
125531,https://prod-mv-user-files-upload.s3.eu-central-1.amazonaws.com/11911a81-8b1e-40ed-b530-0cb58d975dd2/TRU_Pebble_Anklet.step?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA3OVMNCEIG5ZSNPGG%2F20250503%2Feu-central-1%2Fs3%2Faws4_request&X-Amz-Date=20250503T125538Z&X-Amz-Expires=604800&X-Amz-Signature=07f7b60905418b674ea263c16a07855dc9fad0a5d5e88c1ee57ae8c120e3fe82&X-Amz-SignedHeaders=host&response-content-type=application%2Foctet-stream&x-id=GetObject
125532,https://prod-mv-user-files-upload.s3.eu-central-1.amazonaws.com/5b1a0a6b-309b-4a2f-9cb8-b85c3b205879/TRU_Pebble_Charm.step?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA3OVMNCEIG5ZSNPGG%2F20250503%2Feu-central-1%2Fs3%2Faws4_request&X-Amz-Date=20250503T125539Z&X-Amz-Expires=604800&X-Amz-Signature=c84e413a3791c0350d8b7eeb4eed7b0d90c3c8bb3eb8d861de4d70e7310d82d5&X-Amz-SignedHeaders=host&response-content-type=application%2Foctet-stream&x-id=GetObject
125535,https://prod-mv-user-files-upload.s3.eu-central-1.amazonaws.com/38de6b4c-2eb1-43b3-a61c-536f5f3114cd/3_5_mm_3D_Druck_Dummi.STEP?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA3OVMNCEIG5ZSNPGG%2F20250503%2Feu-central-1%2Fs3%2Faws4_request&X-Amz-Date=20250503T134523Z&X-Amz-Expires=604800&X-Amz-Signature=086c2abc6f9438fc3af6d75f83500b12db2393c6da50c12828cc125e013f5f40&X-Amz-SignedHeaders=host&response-content-type=application%2Foctet-stream&x-id=GetObject
125536,https://prod-mv-user-files-upload.s3.eu-central-1.amazonaws.com/2ffea998-3e65-4bb9-b97a-f90d85e44548/CNC_V2.step?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA3OVMNCEIG5ZSNPGG%2F20250503%2Feu-central-1%2Fs3%2Faws4_request&X-Amz-Date=20250503T134717Z&X-Amz-Expires=604800&X-Amz-Signature=3af142cf922515eb7f1764acf72303d6f4774337e2440a083a8ae553a76f2317&X-Amz-SignedHeaders=host&response-content-type=application%2Foctet-stream&x-id=GetObject
125538,https://prod-mv-user-files-upload.s3.eu-central-1.amazonaws.com/97c89c3e-5ad7-4638-89d9-db9e2679b1e4/___model_01_titanium___left_handle.step?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA3OVMNCEIG5ZSNPGG%2F20250503%2Feu-central-1%2Fs3%2Faws4_request&X-Amz-Date=20250503T144112Z&X-Amz-Expires=604800&X-Amz-Signature=a741b64f68ddd528623d951e2aaa15d544db04dfa62a24d98855a65711ce11d4&X-Amz-SignedHeaders=host&response-content-type=application%2Foctet-stream&x-id=GetObject
125539,https://prod-mv-user-files-upload.s3.eu-central-1.amazonaws.com/b9aff1ac-05d3-448b-8b07-a9edbe36bfa5/___model_01_titanium___right_handle.step?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA3OVMNCEIG5ZSNPGG%2F20250503%2Feu-central-1%2Fs3%2Faws4_request&X-Amz-Date=20250503T144112Z&X-Amz-Expires=604800&X-Amz-Signature=a25965623a22052809cbd84482990938ba13b62b81c7c8f40c59b2d1067b529a&X-Amz-SignedHeaders=host&response-content-type=application%2Foctet-stream&x-id=GetObject
125540,https://prod-mv-user-files-upload.s3.eu-central-1.amazonaws.com/da37f240-c3ca-41e7-be81-6e89623a9fbf/___model_01_titanium___front.step?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA3OVMNCEIG5ZSNPGG%2F20250503%2Feu-central-1%2Fs3%2Faws4_request&X-Amz-Date=20250503T144112Z&X-Amz-Expires=604800&X-Amz-Signature=46a5b6e33cc0085e7e844a3df43bf625ea59f2fc805c43ef10fb251fa11502ae&X-Amz-SignedHeaders=host&response-content-type=application%2Foctet-stream&x-id=GetObject
125541,https://prod-mv-user-files-upload.s3.eu-central-1.amazonaws.com/51abcf35-0336-42f3-bab6-a71d777a4974/Engine_mount.stp?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA3OVMNCEIG5ZSNPGG%2F20250503%2Feu-central-1%2Fs3%2Faws4_request&X-Amz-Date=20250503T144405Z&X-Amz-Expires=604800&X-Amz-Signature=440f14c22d25c74875b98a5cb4705049396ab18c8fbb2c1db10a2179654c7d50&X-Amz-SignedHeaders=host&response-content-type=application%2Foctet-stream&x-id=GetObject
125542,https://prod-mv-user-files-upload.s3.eu-central-1.amazonaws.com/3f538b14-a702-4170-88fb-9356e1a87604/PR_E01_TVC_10X_CAGE_INTERFACE_PLATE_REV_A.stp?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA3OVMNCEIG5ZSNPGG%2F20250503%2Feu-central-1%2Fs3%2Faws4_request&X-Amz-Date=20250503T155614Z&X-Amz-Expires=604800&X-Amz-Signature=13e983f239a5325a2b06146d623439142e950925acc1cdb319ce17fec24b2543&X-Amz-SignedHeaders=host&response-content-type=application%2Foctet-stream&x-id=GetObject
125543,https://prod-mv-user-files-upload.s3.eu-central-1.amazonaws.com/f3878b4c-48d8-4b37-8c3e-d2a28d2a2cfc/PR_E01_FS_113_N2_SPLITTER_REV_A_1.stp?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA3OVMNCEIG5ZSNPGG%2F20250503%2Feu-central-1%2Fs3%2Faws4_request&X-Amz-Date=20250503T160929Z&X-Amz-Expires=604800&X-Amz-Signature=560f27199c5dee39a721666357f2ffad3692a499d8953df8403a8ae3f78774e3&X-Amz-SignedHeaders=host&response-content-type=application%2Foctet-stream&x-id=GetObject
125544,https://prod-mv-user-files-upload.s3.eu-central-1.amazonaws.com/85efe9b8-150b-41de-a309-16532c08f2b5/Lampen_Fu__v2.step?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA3OVMNCEIG5ZSNPGG%2F20250503%2Feu-central-1%2Fs3%2Faws4_request&X-Amz-Date=20250503T163452Z&X-Amz-Expires=604800&X-Amz-Signature=c25f35d0d9e3f746beac82bef485a980f9ccd8a34d8935e69ec8e377e5646850&X-Amz-SignedHeaders=host&response-content-type=application%2Foctet-stream&x-id=GetObject
125547,https://prod-mv-user-files-upload.s3.eu-central-1.amazonaws.com/02dbc345-4f26-42f9-b67b-036efc7029cf/Abdeckung.stp?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA3OVMNCEIG5ZSNPGG%2F20250503%2Feu-central-1%2Fs3%2Faws4_request&X-Amz-Date=20250503T194044Z&X-Amz-Expires=604800&X-Amz-Signature=c300642c7082d5ffd9aedeaf5f092aad628672bd60a5c64bd23f58dad5013999&X-Amz-SignedHeaders=host&response-content-type=application%2Foctet-stream&x-id=GetObject
125558,https://prod-mv-user-files-upload.s3.eu-central-1.amazonaws.com/f0dc63e5-58b4-4ad8-80a0-39f32163f43f/2025_05_04_Lamp_voetstuk_R_v3.step?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA3OVMNCEIG5ZSNPGG%2F20250504%2Feu-central-1%2Fs3%2Faws4_request&X-Amz-Date=20250504T082518Z&X-Amz-Expires=604800&X-Amz-Signature=f3eec098a1e077970641a47e8eb0e6e9d6b55135f630063e8d42fe7243184ddd&X-Amz-SignedHeaders=host&response-content-type=application%2Foctet-stream&x-id=GetObject
125559,https://prod-mv-user-files-upload.s3.eu-central-1.amazonaws.com/c2b9bc9e-2577-40c7-b8a5-eed8c960c287/2025_04_24_Lamp_voetstuk_R_v4.step?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA3OVMNCEIG5ZSNPGG%2F20250504%2Feu-central-1%2Fs3%2Faws4_request&X-Amz-Date=20250504T083747Z&X-Amz-Expires=604800&X-Amz-Signature=265d821dbde8d9d7bfaa167980d07b303249b1e50eeb577469c7237a3b2e2c6e&X-Amz-SignedHeaders=host&response-content-type=application%2Foctet-stream&x-id=GetObject
125560,https://prod-mv-user-files-upload.s3.eu-central-1.amazonaws.com/6ca25e43-feef-4f46-8c4d-0b973317d797/2025_04_24_Lamp_voetstuk_R_v5.step?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA3OVMNCEIG5ZSNPGG%2F20250504%2Feu-central-1%2Fs3%2Faws4_request&X-Amz-Date=20250504T090847Z&X-Amz-Expires=604800&X-Amz-Signature=236676f4f3ef1a601d7757884cd361dc86a66fa5fe69906eb8082386cf6c07fc&X-Amz-SignedHeaders=host&response-content-type=application%2Foctet-stream&x-id=GetObject
125580,https://prod-mv-user-files-upload.s3.eu-central-1.amazonaws.com/9f74120b-2271-4c33-ae71-e866b40fe41e/CP02_v1.step?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA3OVMNCEIG5ZSNPGG%2F20250504%2Feu-central-1%2Fs3%2Faws4_request&X-Amz-Date=20250504T123113Z&X-Amz-Expires=604800&X-Amz-Signature=3627b3ac496329e5dd0d5e1b5096e2ef5180e198446f889f6a4eb9b1f421e067&X-Amz-SignedHeaders=host&response-content-type=application%2Foctet-stream&x-id=GetObject
125581,https://prod-mv-user-files-upload.s3.eu-central-1.amazonaws.com/5b6825da-b8cd-4bdf-8fda-4757eb6fef47/Maatwerk_Greep_Kort_v2.step?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA3OVMNCEIG5ZSNPGG%2F20250504%2Feu-central-1%2Fs3%2Faws4_request&X-Amz-Date=20250504T123113Z&X-Amz-Expires=604800&X-Amz-Signature=7eb16e29e043f6951999b36a7db10e726adaa3397414c7885d8fb14218784376&X-Amz-SignedHeaders=host&response-content-type=application%2Foctet-stream&x-id=GetObject
125582,https://prod-mv-user-files-upload.s3.eu-central-1.amazonaws.com/51c256f4-cc8e-424b-9be5-ac32abae82e3/Maatwerk_Greep_Lang_v1.step?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA3OVMNCEIG5ZSNPGG%2F20250504%2Feu-central-1%2Fs3%2Faws4_request&X-Amz-Date=20250504T123113Z&X-Amz-Expires=604800&X-Amz-Signature=4e9f7072037c979dd4a83d809574dc919d1439e0a74d592f2de1f2a03328d23a&X-Amz-SignedHeaders=host&response-content-type=application%2Foctet-stream&x-id=GetObject
125597,https://prod-mv-user-files-upload.s3.eu-central-1.amazonaws.com/d2c68954-bfff-45f5-9abe-023dcb93b710/shapr3d_export_2025_05_04_14h59m.step?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA3OVMNCEIG5ZSNPGG%2F20250504%2Feu-central-1%2Fs3%2Faws4_request&X-Amz-Date=20250504T130103Z&X-Amz-Expires=604800&X-Amz-Signature=8f8151a25f775dcd69852aa5cb433c50279e8c22f072be31066d17bdd352f704&X-Amz-SignedHeaders=host&response-content-type=application%2Foctet-stream&x-id=GetObject
125599,https://prod-mv-user-files-upload.s3.eu-central-1.amazonaws.com/8bd63a8d-bc9d-4c37-b393-74f2dff60f40/Front_trunion.step?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA3OVMNCEIG5ZSNPGG%2F20250504%2Feu-central-1%2Fs3%2Faws4_request&X-Amz-Date=20250504T130750Z&X-Amz-Expires=604800&X-Amz-Signature=4b195ab46fc9684b0d7dfea1ea2c799cf040497021d957d69328abd5777dec8b&X-Amz-SignedHeaders=host&response-content-type=application%2Foctet-stream&x-id=GetObject
125601,https://prod-mv-user-files-upload.s3.eu-central-1.amazonaws.com/e9238886-f625-4f86-a708-d0407e9199ed/2025_04_17_Speaker_R.step?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA3OVMNCEIG5ZSNPGG%2F20250504%2Feu-central-1%2Fs3%2Faws4_request&X-Amz-Date=20250504T144558Z&X-Amz-Expires=604800&X-Amz-Signature=660ddec7766c29d7495e1c03c5334df23d5378bda95b7b380440a825aaddf685&X-Amz-SignedHeaders=host&response-content-type=application%2Foctet-stream&x-id=GetObject
125606,https://prod-mv-user-files-upload.s3.eu-central-1.amazonaws.com/0eb8eacf-76d6-4617-a4a0-604d31dcee36/Dick_Benzine_Adapter_V3_Body.step?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA3OVMNCEIG5ZSNPGG%2F20250504%2Feu-central-1%2Fs3%2Faws4_request&X-Amz-Date=20250504T151025Z&X-Amz-Expires=604800&X-Amz-Signature=c9199b22707e6215feea5f47df3cbc71a888bb68728c29a4c58e03f78c926a59&X-Amz-SignedHeaders=host&response-content-type=application%2Foctet-stream&x-id=GetObject
125610,https://prod-mv-user-files-upload.s3.eu-central-1.amazonaws.com/26884bc1-bb18-42c8-9168-890ade107f11/Speaker_front.step?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA3OVMNCEIG5ZSNPGG%2F20250504%2Feu-central-1%2Fs3%2Faws4_request&X-Amz-Date=20250504T170346Z&X-Amz-Expires=604800&X-Amz-Signature=49595923d8568b227e5daf0697b9c4f19ad8113ce4a3fdddbfe0a689d4a095d2&X-Amz-SignedHeaders=host&response-content-type=application%2Foctet-stream&x-id=GetObject
125611,https://prod-mv-user-files-upload.s3.eu-central-1.amazonaws.com/4023792c-2d7d-43cd-9607-89b9c5f192c4/Base_Mobile_Opener_Test_Body.step?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA3OVMNCEIG5ZSNPGG%2F20250504%2Feu-central-1%2Fs3%2Faws4_request&X-Amz-Date=20250504T181525Z&X-Amz-Expires=604800&X-Amz-Signature=a5c62444cde5190584b5398d452c1620b1b01906bbab4d6de30ff40572762b00&X-Amz-SignedHeaders=host&response-content-type=application%2Foctet-stream&x-id=GetObject
125612,https://prod-mv-user-files-upload.s3.eu-central-1.amazonaws.com/e40659bd-c8fd-44ab-b9a6-6ced376b3506/EU00119162.STP?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA3OVMNCEIG5ZSNPGG%2F20250505%2Feu-central-1%2Fs3%2Faws4_request&X-Amz-Date=20250505T073935Z&X-Amz-Expires=604800&X-Amz-Signature=b955d44295d75e536a5c36d4c0a956515772180af254d1e5b0217586641091ab&X-Amz-SignedHeaders=host&response-content-type=application%2Foctet-stream&x-id=GetObject
125613,https://prod-mv-user-files-upload.s3.eu-central-1.amazonaws.com/a68baf4a-e17a-4fd8-83d4-8cec6091b393/FT_GS_2025_0021_0001.stp?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA3OVMNCEIG5ZSNPGG%2F20250505%2Feu-central-1%2Fs3%2Faws4_request&X-Amz-Date=20250505T075217Z&X-Amz-Expires=604800&X-Amz-Signature=71ea2aa38a78d57de04b08273038b882d37c9c5402c92b3e72353a4382ad9478&X-Amz-SignedHeaders=host&response-content-type=application%2Foctet-stream&x-id=GetObject
125614,https://prod-mv-user-files-upload.s3.eu-central-1.amazonaws.com/4668d0f6-46c0-45b6-b706-a686aefa7123/FT_GS_2025_0021_0002.stp?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA3OVMNCEIG5ZSNPGG%2F20250505%2Feu-central-1%2Fs3%2Faws4_request&X-Amz-Date=20250505T075217Z&X-Amz-Expires=604800&X-Amz-Signature=baed30c69dd977ef2a8ee38ef1d245baa0bc3ba3ef00739da952f2bdb7826df0&X-Amz-SignedHeaders=host&response-content-type=application%2Foctet-stream&x-id=GetObject
125615,https://prod-mv-user-files-upload.s3.eu-central-1.amazonaws.com/527a0050-cac2-4aa2-bf46-afcfe4e728ed/FT_GS_2025_0021_0003.stp?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA3OVMNCEIG5ZSNPGG%2F20250505%2Feu-central-1%2Fs3%2Faws4_request&X-Amz-Date=20250505T075217Z&X-Amz-Expires=604800&X-Amz-Signature=982e80a58020b6eb0ec85653b61b2300637e8519f80254b25e7222ef9018b0b0&X-Amz-SignedHeaders=host&response-content-type=application%2Foctet-stream&x-id=GetObject
